TIME,SPEED,RPM,Intake Temp.,MAF (g/s),Engine Load,Fuel Rail Press.,AFR,Long B2 Trim,Timing Adv.,Coolant Temp.
2023-08-05 01:05:07.085674,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:07.336562,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:07.587390,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:07.838242,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:08.089095,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:08.339872,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:08.590744,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:08.841627,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:09.092490,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:09.343262,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:09.594090,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:09.844920,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:10.095764,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:10.346599,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:10.597482,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:10.848323,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:11.099262,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:11.350171,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:11.601104,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:11.851922,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:12.102772,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:12.353540,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:12.604255,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:12.855112,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:13.105959,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:13.356766,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:13.607566,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:13.858451,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:14.109385,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:14.360255,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:14.611181,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:14.862058,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:15.112915,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:15.363766,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:15.614527,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:15.865483,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:16.116338,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:16.367204,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:16.618045,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:16.868884,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:17.119738,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:17.370575,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:17.621400,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:17.872211,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:18.123142,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:18.373980,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:18.624780,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:18.875632,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:19.126560,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:19.377491,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:19.628296,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:19.879132,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:20.129979,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:20.380826,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:20.631670,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:20.882530,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:21.133451,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:21.384295,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:21.635089,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:21.885950,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:22.136856,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:22.387748,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:22.638580,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:22.889458,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:23.140288,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:23.391154,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:23.642018,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:23.892860,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:24.143722,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:24.394642,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:24.645536,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:24.896399,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:25.147253,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:25.398128,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:25.648975,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:25.899828,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:26.150740,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:26.401599,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:26.652452,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:26.903283,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:27.154112,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:27.404959,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:27.655898,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:27.906731,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:28.157608,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:28.408491,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:28.659333,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:28.910200,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:29.161157,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:29.412524,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:29.663416,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:29.914372,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:30.165245,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:30.416098,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:30.666959,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:30.917846,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:31.168821,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:31.419679,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:31.671072,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:31.921887,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:32.172715,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:32.423608,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:32.674527,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:32.925434,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:33.176296,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:33.427139,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:33.678007,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:33.928878,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:34.179632,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:34.430467,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:34.681339,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:34.932228,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:35.182985,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:35.433875,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:35.684726,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:35.935571,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:36.186450,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:36.437416,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:36.688271,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:36.939149,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:37.189997,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:37.440854,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:37.691783,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:37.942674,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:38.193614,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:38.444486,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:38.695366,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:38.946241,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:39.197319,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:39.448171,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:39.699001,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:39.949862,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:40.200740,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:40.451572,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:40.702408,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:40.953377,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:41.204254,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:41.455088,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:41.705929,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:41.956794,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:42.207647,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:42.458475,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:42.709440,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:42.960303,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:43.211136,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:43.462002,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:43.712836,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:43.963616,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:44.214400,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:44.465207,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:44.716031,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:44.966864,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:45.217784,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:45.468761,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:45.719675,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:45.970552,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:46.221519,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:46.472379,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:46.723220,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:46.974057,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:47.224838,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:47.475698,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:47.726472,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:47.977365,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:48.228169,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:48.479054,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:48.730376,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:48.981291,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:49.232341,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:49.483189,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:49.733886,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:49.984728,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:50.235560,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:50.486405,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:50.737317,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:50.988187,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:51.238918,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:51.489777,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:51.740538,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:51.991306,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:52.242147,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:52.493101,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:52.743853,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:52.994770,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:53.245677,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:53.496591,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:53.747759,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:53.998627,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:54.249593,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:54.500454,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:54.751296,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:55.002129,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:55.253001,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:55.503932,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:55.754811,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:56.005745,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:56.256609,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:56.507908,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:56.758793,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:57.009633,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:57.260474,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:57.511257,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:57.762045,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:58.012732,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:58.264799,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:58.515853,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:58.766654,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:59.017536,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:59.268367,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:59.519219,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:05:59.770074,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:00.020897,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:00.271763,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:00.522620,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:00.773550,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:01.024434,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:01.275456,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:01.526342,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:01.777268,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:02.028132,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:02.279065,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:02.529852,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:02.780664,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:03.031544,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:03.282401,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:03.533343,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:03.784230,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:04.035066,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:04.285880,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:04.536716,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:04.787592,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:05.038444,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:05.289329,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:05.540115,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:05.791036,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:06.041898,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:06.292848,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:06.543757,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:06.794660,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:07.045576,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:07.296464,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:07.547241,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:07.798063,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:08.048895,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:08.299653,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:08.550498,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:08.801389,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:09.052177,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:09.302950,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:09.553732,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:09.804575,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:10.055385,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:10.306131,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:10.559343,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:10.810184,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:11.060990,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:11.311969,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:11.562849,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:11.813716,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:12.064562,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:12.315469,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:12.566287,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:12.817189,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:13.068034,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:13.318876,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:13.569633,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:13.820458,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:14.071306,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:14.322656,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:14.573578,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:14.824413,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:15.075316,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:15.326180,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:15.576962,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:15.827826,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:16.078672,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:16.329591,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:16.580709,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:16.831865,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:17.082756,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:17.333557,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:17.584418,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:17.835236,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:18.086059,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:18.336917,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:18.587785,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:18.838625,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:19.089618,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:19.340497,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:19.591387,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:19.842205,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:20.092972,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:20.343763,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:20.594652,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:20.845453,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:21.096314,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:21.347167,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:21.598066,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:21.848906,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:22.099759,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:22.350730,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:22.601627,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:22.853107,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:23.104001,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:23.354903,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:23.605782,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:23.856533,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:24.108520,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:24.359760,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:24.610618,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:24.861544,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:25.112388,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:25.363293,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:25.614138,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:25.865073,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:26.115927,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:26.366774,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:26.617647,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:26.868499,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:27.119377,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:27.370265,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:27.621312,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:27.872171,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:28.122975,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:28.373810,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:28.624794,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:28.875585,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:29.126380,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:29.377363,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:29.628254,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:29.879149,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:30.129978,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:30.380826,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:30.631673,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:30.882530,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:31.133553,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:31.384459,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:31.635310,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:31.886223,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:32.137109,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:32.388007,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:32.638867,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:32.889740,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:33.140537,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:33.391393,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:33.644384,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:33.895177,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:34.145922,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:34.396780,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:34.647647,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:34.898516,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:35.150553,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:35.401460,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:35.652307,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:35.903169,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:36.154022,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:36.404870,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:36.655704,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:36.906579,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:37.157503,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:37.408438,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:37.659329,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:37.910265,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:38.161238,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:38.412086,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:38.662837,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:38.913723,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:39.164697,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:39.415565,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:39.666454,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:39.917396,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:40.168301,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:40.419154,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:40.669994,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:40.920852,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:41.171739,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:41.422534,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:41.673460,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:41.924313,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:42.175190,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:42.426093,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:42.676989,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:42.927977,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:43.178835,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:43.429738,0,0,0,0,0,0,0,0,0,0
2023-08-05 01:06:43.680589,0,0,0,0,0,0,0,0,0,0
